id,scr_portcall_id,scr_portcall_type,pilotage_cst_dt_time,pilotage_nm,pilotage_imo,pilotage_snapshot_dt,pilotage_end_dt_time,pilotage_arrival_dt_time,pilotage_loc_from_code,pilotage_loc_to_code,pilotage_start_dt_time,pilotage_onboard_dt_time,created_at,updated_at
142267,NA,NA,2024-06-28T05:45:00Z,POWAN,9721578,2024-06-27T23:55:01Z,NA,NA,AEW,SEAE,NA,NA,2024-06-27T23:55:13Z,2024-06-27T23:55:13Z
214616,NA,NA,2024-07-21T11:30:00Z,EAGLE SENA,9886495,2024-07-21T14:25:01Z,2024-07-21T13:55:00Z,2024-07-21T11:30:00Z,ARAFR,OM8,2024-07-21T11:40:00Z,2024-07-21T11:30:00Z,2024-07-21T14:25:20Z,2024-07-21T14:25:20Z
144854,NA,NA,2024-06-28T15:30:00Z,EFRAIM A,9520778,2024-06-28T15:55:01Z,NA,2024-06-28T15:25:00Z,PEBGB,AESPA,2024-06-28T15:40:00Z,2024-06-28T15:35:00Z,2024-06-28T15:55:20Z,2024-06-28T15:55:20Z
79882,NA,NA,2024-06-09T07:30:00Z,SEA SHELL,9773947,2024-06-09T06:25:01Z,NA,NA,PEBGC,AEPA,NA,NA,2024-06-09T06:25:19Z,2024-06-09T06:25:19Z
218647,NA,NA,2024-07-22T20:10:00Z,MSC CANDICE,9339284,2024-07-22T20:25:02Z,NA,2024-07-22T19:45:00Z,AVLCC,P17,2024-07-22T19:55:00Z,2024-07-22T19:45:00Z,2024-07-22T20:25:21Z,2024-07-22T20:25:21Z
125165,NA,NA,2024-06-23T19:30:00Z,LONG PU 16,8357588,2024-06-23T00:25:01Z,NA,NA,APCDG,SEAW,NA,NA,2024-06-23T00:25:16Z,2024-06-23T00:25:16Z
364833,NA,NA,2024-09-06T09:30:00Z,MAERSK HAVANA,9784336,2024-09-05T03:25:01Z,NA,NA,T205,SEA9,NA,NA,2024-09-05T03:25:10Z,2024-09-05T03:25:10Z
334247,NA,NA,2024-08-27T10:30:00Z,SINAR BANDUNG,9352432,2024-08-27T02:55:02Z,NA,NA,P03,SEAW,NA,NA,2024-08-27T02:55:19Z,2024-08-27T02:55:19Z
36862,NA,NA,2024-05-27T06:45:00Z,DING HENG 10,9509839,2024-05-26T15:55:01Z,NA,NA,PEBGC,AEPBC,NA,NA,2024-05-26T15:55:17Z,2024-05-26T15:55:17Z
98689,NA,NA,2024-06-15T05:45:00Z,ECO CHIOS,9698367,2024-06-15T01:55:01Z,NA,NA,PWBGA,ASSPU,NA,NA,2024-06-15T01:55:16Z,2024-06-15T01:55:16Z
287369,NA,NA,2024-08-12T23:30:00Z,WHUTTHI BHUM,9308405,2024-08-12T20:55:01Z,NA,NA,PEBGA,P01,NA,NA,2024-08-12T20:55:21Z,2024-08-12T20:55:21Z
187974,NA,NA,2024-07-14T06:30:00Z,MARAN CLEO,9593191,2024-07-13T14:25:01Z,NA,NA,AEHA,SEAW,NA,NA,2024-07-13T14:25:22Z,2024-07-13T14:25:22Z
210686,NA,NA,2024-07-20T10:00:00Z,TAI HE,9320843,2024-07-20T07:55:01Z,NA,NA,PJSB,AEBA,NA,NA,2024-07-20T07:55:18Z,2024-07-20T07:55:18Z
320220,NA,NA,2024-08-22T15:00:00Z,OLYMPIC LADY,9731169,2024-08-22T16:55:01Z,2024-08-22T16:25:00Z,2024-08-22T15:00:00Z,PJSB,ACGP,2024-08-22T15:10:00Z,2024-08-22T15:05:00Z,2024-08-22T16:55:15Z,2024-08-22T16:55:15Z
354939,NA,NA,2024-09-02T07:00:00Z,YOUNG SHIN,9021332,2024-09-02T07:25:01Z,NA,2024-09-02T06:45:00Z,PEBGA,AEW,2024-09-02T07:00:00Z,2024-09-02T07:00:00Z,2024-09-02T07:25:07Z,2024-09-02T07:25:07Z
143152,NA,NA,2024-06-29T06:15:00Z,UNICORN OL,9998262,2024-06-28T04:55:02Z,NA,NA,PEBGC,AEBB,NA,NA,2024-06-28T04:55:15Z,2024-06-28T04:55:15Z
236105,NA,NA,2024-07-28T05:50:00Z,HYUNDAI AQUAPIA,9179581,2024-07-28T05:55:01Z,NA,2024-07-28T05:45:00Z,ASSPU,SEAW,2024-07-28T05:50:00Z,2024-07-28T05:45:00Z,2024-07-28T05:55:18Z,2024-07-28T05:55:18Z
251814,NA,NA,2024-08-02T04:00:00Z,VALENCE,9628180,2024-08-02T03:55:01Z,NA,2024-08-02T03:25:00Z,P24,SEAW,2024-08-02T03:50:00Z,2024-08-02T03:25:00Z,2024-08-02T03:55:19Z,2024-08-02T03:55:19Z
262079,NA,NA,2024-08-05T06:00:00Z,NEA TYHI,9461128,2024-08-05T06:25:01Z,NA,2024-08-05T06:00:00Z,PEBGB,AEBC,2024-08-05T06:10:00Z,2024-08-05T06:10:00Z,2024-08-05T06:25:21Z,2024-08-05T06:25:21Z
194848,NA,NA,2024-07-15T23:00:00Z,ADVANTAGE VALUE,9376749,2024-07-15T16:55:01Z,NA,NA,PJSB,AEBA,NA,NA,2024-07-15T16:55:21Z,2024-07-15T16:55:21Z
50699,NA,NA,2024-05-31T10:00:00Z,PORGY,9409338,2024-05-31T11:25:01Z,2024-05-31T11:05:00Z,2024-05-31T10:25:00Z,AESPA,SEAE,2024-05-31T10:30:00Z,2024-05-31T10:25:00Z,2024-05-31T11:25:17Z,2024-05-31T11:25:17Z
22656,NA,NA,2024-05-23T07:00:00Z,GSL DOROTHEA,9222974,2024-05-22T08:55:02Z,NA,NA,PWBGB,T205,NA,NA,2024-05-22T08:55:15Z,2024-05-22T08:55:15Z
44358,NA,NA,2024-05-29T13:30:00Z,VARADA,9295206,2024-05-29T13:55:01Z,NA,2024-05-29T13:20:00Z,AEHB,SEAW,2024-05-29T13:25:00Z,2024-05-29T13:25:00Z,2024-05-29T13:55:17Z,2024-05-29T13:55:17Z
291869,NA,NA,2024-08-14T04:30:00Z,EAGLE SENA,9886495,2024-08-14T04:55:01Z,NA,2024-08-14T04:35:00Z,OE1,SEAW,2024-08-14T04:35:00Z,2024-08-14T04:35:00Z,2024-08-14T04:55:17Z,2024-08-14T04:55:17Z
328393,NA,NA,2024-08-27T08:00:00Z,COSCO SHIPPING PERU,9945875,2024-08-25T06:55:01Z,NA,NA,P31,SEAW,NA,NA,2024-08-25T06:55:17Z,2024-08-25T06:55:17Z
124923,NA,NA,2024-06-23T05:00:00Z,FLAGSHIP IVY,9520869,2024-06-22T22:25:02Z,NA,NA,AWPB,OBV1,NA,NA,2024-06-22T22:25:19Z,2024-06-22T22:25:19Z
121800,NA,NA,2024-06-22T10:15:00Z,NING FENG 616,9603697,2024-06-22T00:25:01Z,NA,NA,PEBGC,AEBC,NA,NA,2024-06-22T00:25:17Z,2024-06-22T00:25:17Z
44738,NA,NA,2024-05-30T01:00:00Z,URAGA PRINCESS,9439204,2024-05-29T17:25:01Z,NA,NA,PEBGB,AEPA,NA,NA,2024-05-29T17:25:17Z,2024-05-29T17:25:17Z
318745,NA,NA,2024-08-22T04:00:00Z,SPIRIT OF BERTRAM,9673642,2024-08-22T05:55:01Z,2024-08-22T05:30:00Z,2024-08-22T03:50:00Z,PEBGA,P37,2024-08-22T04:00:00Z,2024-08-22T03:55:00Z,2024-08-22T05:55:17Z,2024-08-22T05:55:17Z
103538,NA,NA,2024-06-16T11:00:00Z,LILAC,9411721,2024-06-16T10:55:01Z,NA,2024-06-16T10:00:00Z,OSV5,SEAE,NA,2024-06-16T10:15:00Z,2024-06-16T10:55:20Z,2024-06-16T10:55:20Z
267098,NA,NA,2024-08-07T04:30:00Z,JIN JI,9447433,2024-08-06T16:25:02Z,NA,NA,PEBGB,AEBC,NA,NA,2024-08-06T16:25:21Z,2024-08-06T16:25:21Z
139939,NA,NA,2024-06-27T09:00:00Z,STOCKHOLM EAGLE,9704855,2024-06-27T06:55:01Z,NA,NA,AEBB,SEAW,NA,NA,2024-06-27T06:55:19Z,2024-06-27T06:55:19Z
9432,NA,NA,2024-05-18T07:00:00Z,CLEAN FUTURE,9943504,2024-05-18T07:55:01Z,2024-05-18T07:35:00Z,2024-05-18T06:50:00Z,ASSPU,SEAW,2024-05-18T07:00:00Z,2024-05-18T07:00:00Z,2024-05-18T07:55:14Z,2024-05-18T07:55:14Z
378368,NA,NA,2024-09-09T05:30:00Z,ADVANTAGE PADOVA,9794848,2024-09-09T06:55:01Z,2024-09-09T06:30:00Z,2024-09-09T05:20:00Z,PEBGB,AEBB,2024-09-09T05:30:00Z,2024-09-09T05:25:00Z,2024-09-09T06:55:06Z,2024-09-09T06:55:06Z
352597,NA,NA,2024-09-03T10:00:00Z,DING HENG 25,9594810,2024-09-01T14:55:01Z,NA,NA,PEBGC,AWPA,NA,NA,2024-09-01T14:55:10Z,2024-09-01T14:55:10Z
74709,NA,NA,2024-06-07T20:00:00Z,SINAR BANDA,9371098,2024-06-07T13:55:01Z,NA,NA,P03,SEAW,NA,NA,2024-06-07T13:55:18Z,2024-06-07T13:55:18Z
235891,NA,NA,2024-07-28T06:15:00Z,MACAU STAR,9947897,2024-07-28T04:25:02Z,NA,NA,PJSB,APCDG,NA,NA,2024-07-28T04:25:19Z,2024-07-28T04:25:19Z
281627,NA,NA,2024-08-12T07:00:00Z,LYME BAY,9631113,2024-08-11T02:25:01Z,NA,NA,P38,SEA9,NA,NA,2024-08-11T02:25:23Z,2024-08-11T02:25:23Z
72320,NA,NA,2024-06-07T02:00:00Z,AGILITY DIVA,9919929,2024-06-06T23:25:01Z,NA,NA,PEBGB,AEBB,NA,NA,2024-06-06T23:25:14Z,2024-06-06T23:25:14Z
192079,NA,NA,2024-07-15T05:00:00Z,MORNING POST,9669029,2024-07-14T23:55:01Z,NA,NA,PWBGA,P12,NA,NA,2024-07-14T23:55:17Z,2024-07-14T23:55:17Z
244492,NA,NA,2024-08-02T15:00:00Z,CAT LAI EXPRESS,9555230,2024-07-30T23:25:02Z,NA,NA,PWBGA,P08,NA,NA,2024-07-30T23:25:18Z,2024-07-30T23:25:18Z
378578,NA,NA,2024-09-09T12:00:00Z,NSU TUBARAO,9848194,2024-09-09T08:25:01Z,NA,NA,PJSB,AEBA,NA,NA,2024-09-09T08:25:06Z,2024-09-09T08:25:06Z
170672,NA,NA,2024-07-06T14:45:00Z,LINDA OLDENDORFF,9691929,2024-07-06T15:25:01Z,NA,2024-07-06T14:25:00Z,PEBGB,AEBC,2024-07-06T14:50:00Z,2024-07-06T14:50:00Z,2024-07-06T15:25:20Z,2024-07-06T15:25:20Z
321204,NA,NA,2024-08-24T09:00:00Z,KOTA DUNIA,9483475,2024-08-23T01:25:01Z,NA,NA,B06,AEW,NA,NA,2024-08-23T01:25:22Z,2024-08-23T01:25:22Z
381557,NA,NA,2024-09-10T14:30:00Z,OASIS,9512173,2024-09-10T08:25:02Z,NA,NA,AESPA,SEAW,NA,NA,2024-09-10T08:25:07Z,2024-09-10T08:25:07Z
307894,NA,NA,2024-08-19T18:30:00Z,PUSAKA ABADI,9288162,2024-08-19T00:55:01Z,NA,NA,PEBGC,AEPBC,NA,NA,2024-08-19T00:55:18Z,2024-08-19T00:55:18Z
343639,NA,NA,2024-08-30T00:00:00Z,SANCO SKY,9349033,2024-08-29T23:25:01Z,NA,2024-08-29T22:50:00Z,AWW,SEAE,NA,2024-08-29T22:50:00Z,2024-08-29T23:25:12Z,2024-08-29T23:25:12Z
326504,NA,NA,2024-08-24T16:00:00Z,THEMIS,9264570,2024-08-24T15:55:01Z,NA,NA,AEPA,OBH2,NA,NA,2024-08-24T15:55:13Z,2024-08-24T15:55:13Z
292887,NA,NA,2024-08-14T15:00:00Z,MARINE QUEENIE,9812664,2024-08-14T10:55:02Z,NA,NA,OCHV4,DGA,NA,NA,2024-08-14T10:55:18Z,2024-08-14T10:55:18Z
33281,NA,NA,2024-05-25T09:00:00Z,CMA CGM RABELAIS,9406635,2024-05-25T13:25:01Z,2024-05-25T12:50:00Z,2024-05-25T09:20:00Z,AEHB,P10,2024-05-25T09:30:00Z,2024-05-25T09:20:00Z,2024-05-25T13:25:19Z,2024-05-25T13:25:19Z
127472,NA,NA,2024-06-24T09:00:00Z,GEM NO 5,9793741,2024-06-23T15:25:01Z,NA,NA,AEBA,SEAW,NA,NA,2024-06-23T15:25:15Z,2024-06-23T15:25:15Z
24861,NA,NA,2024-05-24T02:00:00Z,QI FU,9288502,2024-05-23T02:25:01Z,NA,NA,PJSB,PPAT5,NA,NA,2024-05-23T02:25:17Z,2024-05-23T02:25:17Z
229032,NA,NA,2024-07-26T05:00:00Z,PYXIS KARTERIA,9596260,2024-07-25T21:55:01Z,NA,NA,PEBGC,AEPA,NA,NA,2024-07-25T21:55:21Z,2024-07-25T21:55:21Z
69241,NA,NA,2024-06-06T00:30:00Z,MSC SHANVI III,9392561,2024-06-06T01:25:01Z,NA,2024-06-06T00:45:00Z,T209,SEAW,2024-06-06T00:55:00Z,2024-06-06T00:55:00Z,2024-06-06T01:25:15Z,2024-06-06T01:25:15Z
98922,NA,NA,2024-06-15T08:00:00Z,AL DHAIL,9732307,2024-06-15T02:55:01Z,NA,NA,ARAFR,SEAW,NA,NA,2024-06-15T02:55:17Z,2024-06-15T02:55:17Z
317107,NA,NA,2024-08-21T17:30:00Z,GRANDSOAR,9650547,2024-08-21T18:25:01Z,2024-08-21T18:10:00Z,2024-08-21T17:15:00Z,PEBGA,AEW,2024-08-21T17:20:00Z,2024-08-21T17:15:00Z,2024-08-21T18:25:13Z,2024-08-21T18:25:13Z
16876,NA,NA,2024-05-20T15:00:00Z,KONA TRADER,9374208,2024-05-20T15:25:01Z,NA,2024-05-20T15:00:00Z,AEBB,SEAE,2024-05-20T15:10:00Z,2024-05-20T15:00:00Z,2024-05-20T15:25:18Z,2024-05-20T15:25:18Z
265889,NA,NA,2024-08-06T06:30:00Z,VS GLORY,9339624,2024-08-06T07:25:01Z,2024-08-06T07:00:00Z,2024-08-06T05:45:00Z,ASSPU,SEAW,2024-08-06T06:25:00Z,2024-08-06T05:55:00Z,2024-08-06T07:25:20Z,2024-08-06T07:25:20Z
71556,NA,NA,2024-06-06T16:30:00Z,WHITE PEACH,9328144,2024-06-06T16:25:01Z,NA,2024-06-06T16:20:00Z,AWPB,OST1,NA,2024-06-06T16:20:00Z,2024-06-06T16:25:17Z,2024-06-06T16:25:17Z
383174,NA,NA,2024-09-11T06:00:00Z,SUN NEPTUNE,9942847,2024-09-10T22:55:01Z,NA,NA,OSLP1,OE3,NA,NA,2024-09-10T22:55:10Z,2024-09-10T22:55:10Z
353474,NA,NA,2024-09-01T23:30:00Z,AAMIRA,9443401,2024-09-02T00:25:01Z,NA,2024-09-01T23:05:00Z,PGBG,ASPH,2024-09-01T23:30:00Z,2024-09-01T23:20:00Z,2024-09-02T00:25:06Z,2024-09-02T00:25:06Z
254968,NA,NA,2024-08-03T06:45:00Z,STEN IDUN,9261102,2024-08-03T02:55:01Z,NA,NA,PEBGB,AWPB,NA,NA,2024-08-03T02:55:19Z,2024-08-03T02:55:19Z
293008,NA,NA,2024-08-14T11:30:00Z,GAS SCORPIO,9752723,2024-08-14T11:55:01Z,NA,2024-08-14T11:30:00Z,ASSPU,SEAW,2024-08-14T11:45:00Z,2024-08-14T11:40:00Z,2024-08-14T11:55:18Z,2024-08-14T11:55:18Z
142105,NA,NA,2024-06-27T23:30:00Z,SANTA LOUKIA,9634658,2024-06-27T22:55:01Z,NA,NA,PEBGA,P34,NA,NA,2024-06-27T22:55:18Z,2024-06-27T22:55:18Z
217529,NA,NA,2024-07-23T01:30:00Z,ASL 1505,0,2024-07-22T10:25:01Z,NA,NA,APSPT,SEAE,NA,NA,2024-07-22T10:25:20Z,2024-07-22T10:25:20Z
226951,NA,NA,2024-07-25T17:00:00Z,LILA TOCHIGI,9683116,2024-07-25T05:55:01Z,NA,NA,PEBGB,AEW,NA,NA,2024-07-25T05:55:23Z,2024-07-25T05:55:23Z
114512,NA,NA,2024-06-20T07:30:00Z,DEDALOS,9487873,2024-06-19T18:55:01Z,NA,NA,AEBB,SEAE,NA,NA,2024-06-19T18:55:16Z,2024-06-19T18:55:16Z
336929,NA,NA,2024-08-28T20:00:00Z,HE PING,9375757,2024-08-28T00:55:01Z,NA,NA,PJSB,AEBA,NA,NA,2024-08-28T00:55:15Z,2024-08-28T00:55:15Z
242165,NA,NA,2024-07-30T04:00:00Z,HUA YANG LONG,9743710,2024-07-30T03:55:01Z,NA,2024-07-30T03:15:00Z,AEBA,SEAE,NA,2024-07-30T03:20:00Z,2024-07-30T03:55:20Z,2024-07-30T03:55:20Z
374523,NA,NA,2024-09-08T00:30:00Z,CHANG HANG HONG TU,9379777,2024-09-08T01:55:01Z,2024-09-08T01:40:00Z,2024-09-08T00:05:00Z,OTK4,SEAW,2024-09-08T00:30:00Z,2024-09-08T00:05:00Z,2024-09-08T01:55:06Z,2024-09-08T01:55:06Z
306565,NA,NA,2024-08-18T14:00:00Z,GRAND ACE6,9375329,2024-08-18T13:25:01Z,NA,NA,PGBG,ASSPU,NA,NA,2024-08-18T13:25:14Z,2024-08-18T13:25:14Z
380310,NA,NA,2024-09-13T01:00:00Z,HANSA HOMBURG,9436082,2024-09-10T01:25:01Z,NA,NA,PWBGA,P39,NA,NA,2024-09-10T01:25:06Z,2024-09-10T01:25:06Z
212296,NA,NA,2024-07-20T22:00:00Z,SINGAPORE PIONEER,9478262,2024-07-20T21:55:01Z,NA,2024-07-20T21:25:00Z,OSCJ2,OTK11,NA,NA,2024-07-20T21:55:19Z,2024-07-20T21:55:19Z
183831,NA,NA,2024-07-11T08:45:00Z,SHENG DA 77,8575934,2024-07-10T09:55:01Z,NA,NA,APCDG,SEAW,NA,NA,2024-07-10T09:55:21Z,2024-07-10T09:55:21Z
34448,NA,NA,2024-05-25T21:30:00Z,NOLOWATI III,9266229,2024-05-25T23:25:01Z,2024-05-25T23:10:00Z,2024-05-25T21:25:00Z,PEBGB,AWPA,2024-05-25T21:30:00Z,2024-05-25T21:25:00Z,2024-05-25T23:25:14Z,2024-05-25T23:25:14Z
169049,NA,NA,2024-07-06T06:00:00Z,PEARL JUPITER,9695872,2024-07-06T03:25:01Z,NA,NA,ASPLU,OTS3,NA,NA,2024-07-06T03:25:19Z,2024-07-06T03:25:19Z
71831,NA,NA,2024-06-06T18:00:00Z,SOL PIONEER,9366433,2024-06-06T18:55:01Z,NA,2024-06-06T18:15:00Z,P35,SEAW,2024-06-06T18:20:00Z,2024-06-06T18:20:00Z,2024-06-06T18:55:20Z,2024-06-06T18:55:20Z
117168,NA,NA,2024-06-20T14:00:00Z,HANYU VICTORIA,9317212,2024-06-20T12:55:01Z,NA,NA,OSR3T,AWPA,NA,NA,2024-06-20T12:55:16Z,2024-06-20T12:55:16Z
357083,NA,NA,2024-09-03T05:30:00Z,MERKUR FJORD,9620607,2024-09-03T00:25:01Z,NA,NA,PEBGA,P39,NA,NA,2024-09-03T00:25:05Z,2024-09-03T00:25:05Z
207525,NA,NA,2024-07-19T14:00:00Z,PSA AGILITY,9085596,2024-07-19T08:25:01Z,NA,NA,T206,P07,NA,NA,2024-07-19T08:25:19Z,2024-07-19T08:25:19Z
214444,NA,NA,2024-07-22T15:15:00Z,WAN HAI A15,9941154,2024-07-21T12:55:01Z,NA,NA,P24,SEAW,NA,NA,2024-07-21T12:55:21Z,2024-07-21T12:55:21Z
171723,NA,NA,2024-07-08T10:30:00Z,KOTA ANGGUN,9175602,2024-07-07T00:55:01Z,NA,NA,B06,SEA5,NA,NA,2024-07-07T00:55:20Z,2024-07-07T00:55:20Z
367642,NA,NA,2024-09-05T22:30:00Z,CNC DREAM,9305544,2024-09-05T22:55:01Z,NA,2024-09-05T22:50:00Z,ARAFR,SEAW,2024-09-05T22:50:00Z,2024-09-05T22:50:00Z,2024-09-05T22:55:12Z,2024-09-05T22:55:12Z
286074,NA,NA,2024-08-12T16:30:00Z,ESL WALRUS,9493626,2024-08-12T09:25:01Z,NA,NA,AEBA,SEAE,NA,NA,2024-08-12T09:25:17Z,2024-08-12T09:25:17Z
357149,NA,NA,2024-09-02T21:45:00Z,LINKWOOD,9812406,2024-09-03T00:25:01Z,2024-09-03T00:15:00Z,2024-09-02T21:15:00Z,ARAFR,OTK18,2024-09-02T21:30:00Z,2024-09-02T21:15:00Z,2024-09-03T00:25:05Z,2024-09-03T00:25:05Z
300615,NA,NA,2024-08-16T17:30:00Z,VIMC SUNRISE,9331878,2024-08-16T17:25:01Z,NA,2024-08-16T17:10:00Z,J23,SEAE,NA,NA,2024-08-16T17:25:13Z,2024-08-16T17:25:13Z
224466,NA,NA,2024-07-25T07:00:00Z,FRONT ANTARES,9745926,2024-07-24T10:55:01Z,NA,NA,PEBGB,AEPA,NA,NA,2024-07-24T10:55:22Z,2024-07-24T10:55:22Z
176704,NA,NA,2024-07-10T05:00:00Z,PSA CONNECTIVITY,9105968,2024-07-08T09:55:01Z,NA,NA,K16,B05,NA,NA,2024-07-08T09:55:20Z,2024-07-08T09:55:20Z
102801,NA,NA,2024-06-16T05:30:00Z,CMA CGM LA SCALA,9450612,2024-06-16T05:55:01Z,NA,2024-06-16T05:10:00Z,P41,AEW,2024-06-16T05:30:00Z,2024-06-16T05:10:00Z,2024-06-16T05:55:18Z,2024-06-16T05:55:18Z
104612,NA,NA,2024-06-17T06:30:00Z,QC PUNNY,9984522,2024-06-16T19:55:01Z,NA,NA,PEBGC,AEBC,NA,NA,2024-06-16T19:55:18Z,2024-06-16T19:55:18Z
380558,NA,NA,2024-09-11T17:00:00Z,MSC SUPARNA F,9147227,2024-09-10T02:55:02Z,NA,NA,P16,SEAW,NA,NA,2024-09-10T02:55:06Z,2024-09-10T02:55:06Z
286942,NA,NA,2024-08-12T18:00:00Z,SUPER EVER,9277761,2024-08-12T16:25:02Z,NA,NA,PEBGC,AEBC,NA,NA,2024-08-12T16:25:16Z,2024-08-12T16:25:16Z
21355,NA,NA,2024-05-22T00:00:00Z,JUMBO VISION,9153642,2024-05-22T01:25:01Z,2024-05-22T00:50:00Z,2024-05-21T23:55:00Z,PEBGA,AEW,2024-05-22T00:00:00Z,2024-05-21T23:55:00Z,2024-05-22T01:25:17Z,2024-05-22T01:25:17Z
373351,NA,NA,2024-09-08T12:30:00Z,KOTA HAPAS,9238624,2024-09-07T14:55:01Z,NA,NA,PEBGA,B06,NA,NA,2024-09-07T14:55:12Z,2024-09-07T14:55:12Z
196540,NA,NA,2024-07-16T03:00:00Z,XUE SONG,9482079,2024-07-16T04:25:01Z,2024-07-16T03:50:00Z,2024-07-16T02:55:00Z,PWBGA,ASSPU,2024-07-16T03:15:00Z,2024-07-16T02:55:00Z,2024-07-16T04:25:20Z,2024-07-16T04:25:20Z
157295,NA,NA,2024-07-02T06:00:00Z,ROYAL PERIDOT,9367449,2024-07-02T06:25:01Z,NA,2024-07-02T05:55:00Z,PWBGA,ASSPU,2024-07-02T06:15:00Z,2024-07-02T06:00:00Z,2024-07-02T06:25:15Z,2024-07-02T06:25:15Z
113433,NA,NA,2024-06-21T00:30:00Z,CMA CGM HERMES,9882499,2024-06-19T10:25:01Z,NA,NA,P36,SEAW,NA,NA,2024-06-19T10:25:16Z,2024-06-19T10:25:16Z
32713,NA,NA,2024-05-25T14:15:00Z,COSMIC 20,9128855,2024-05-25T08:25:01Z,NA,NA,PEBGC,AWPA,NA,NA,2024-05-25T08:25:16Z,2024-05-25T08:25:16Z
262924,NA,NA,2024-08-05T10:45:00Z,PANTAZIS L,9272955,2024-08-05T10:55:01Z,NA,2024-08-05T10:45:00Z,PEBGB,AEBC,NA,NA,2024-08-05T10:55:18Z,2024-08-05T10:55:18Z
381294,NA,NA,2024-09-10T16:30:00Z,AURORA RILEY,9181649,2024-09-10T06:55:01Z,NA,NA,AEBB,SEAW,NA,NA,2024-09-10T06:55:05Z,2024-09-10T06:55:05Z
238350,NA,NA,2024-07-29T14:00:00Z,KOTA SATRIA,9645487,2024-07-29T00:55:01Z,NA,NA,PEBGA,B07,NA,NA,2024-07-29T00:55:19Z,2024-07-29T00:55:19Z
169451,NA,NA,2024-07-06T05:30:00Z,LEOMARIS,9628805,2024-07-06T05:55:01Z,NA,2024-07-06T05:15:00Z,OSENO,ACGP,2024-07-06T05:25:00Z,2024-07-06T05:20:00Z,2024-07-06T05:55:21Z,2024-07-06T05:55:21Z
289785,NA,NA,2024-08-13T12:00:00Z,SC GOLD OCEAN,9323807,2024-08-13T12:25:01Z,NA,2024-08-13T11:30:00Z,OTS1,SEAW,2024-08-13T11:50:00Z,2024-08-13T11:40:00Z,2024-08-13T12:25:16Z,2024-08-13T12:25:16Z
47265,NA,NA,2024-06-01T16:30:00Z,ONE ORPHEUS,9313008,2024-05-30T11:55:01Z,NA,NA,P26,SEAW,NA,NA,2024-05-30T11:55:21Z,2024-05-30T11:55:21Z
220073,NA,NA,2024-07-23T03:30:00Z,DANUM 160,9477268,2024-07-23T04:55:02Z,2024-07-23T04:25:00Z,2024-07-23T03:30:00Z,B05,SEAW,2024-07-23T03:30:00Z,2024-07-23T03:30:00Z,2024-07-23T04:55:18Z,2024-07-23T04:55:18Z
61566,NA,NA,2024-06-04T03:00:00Z,MARY MAERSK,9619921,2024-06-03T18:55:01Z,NA,NA,P16,SEAE,NA,NA,2024-06-03T18:55:16Z,2024-06-03T18:55:16Z
255578,NA,NA,2024-08-05T06:00:00Z,CMA CGM PATAGONIA,9894961,2024-08-03T06:55:01Z,NA,NA,PWBGA,P40,NA,NA,2024-08-03T06:55:20Z,2024-08-03T06:55:20Z
233274,NA,NA,2024-07-28T02:45:00Z,MSC MANU,9238789,2024-07-27T07:55:01Z,NA,NA,AEHA,T207,NA,NA,2024-07-27T07:55:19Z,2024-07-27T07:55:19Z
111035,NA,NA,2024-06-18T17:30:00Z,MSC ROSE,9957359,2024-06-18T17:55:02Z,NA,2024-06-18T17:10:00Z,T204,SEAW,2024-06-18T17:30:00Z,2024-06-18T17:15:00Z,2024-06-18T17:55:18Z,2024-06-18T17:55:18Z
361926,NA,NA,2024-09-05T21:00:00Z,MSC SIXIN,9839301,2024-09-04T06:25:01Z,NA,NA,PWBGA,T208,NA,NA,2024-09-04T06:25:07Z,2024-09-04T06:25:07Z
362,NA,NA,2024-05-15T21:15:00Z,SEIYO HONOR,9364887,2024-05-15T13:55:01Z,NA,NA,J17,AEW,NA,NA,2024-05-15T13:55:20Z,2024-05-15T13:55:20Z
261286,NA,NA,2024-08-05T17:30:00Z,HAI SOON 1 VKS,8589909,2024-08-05T00:55:01Z,NA,NA,APCDG,SEAW,NA,NA,2024-08-05T00:55:19Z,2024-08-05T00:55:19Z
349891,NA,NA,2024-08-31T23:30:00Z,WAN HAI 507,9326407,2024-08-31T21:25:01Z,NA,NA,P03,SEAE,NA,NA,2024-08-31T21:25:10Z,2024-08-31T21:25:10Z
171301,NA,NA,2024-07-07T18:00:00Z,SPIL KARTINI,9353266,2024-07-06T21:25:02Z,NA,NA,P33,SEAW,NA,NA,2024-07-06T21:25:21Z,2024-07-06T21:25:21Z
208586,NA,NA,2024-07-19T15:00:00Z,SARONIC SPIRIT,9725392,2024-07-19T16:25:01Z,2024-07-19T15:50:00Z,2024-07-19T15:05:00Z,AEBB,SEAE,2024-07-19T15:10:00Z,2024-07-19T15:05:00Z,2024-07-19T16:25:23Z,2024-07-19T16:25:23Z
78551,NA,NA,2024-06-10T21:00:00Z,FLORA DELMAS,9239862,2024-06-08T21:55:01Z,NA,NA,P36,SEAW,NA,NA,2024-06-08T21:55:18Z,2024-06-08T21:55:18Z
11242,NA,NA,2024-05-19T01:45:00Z,PANCARAN NUSANTARA,9354492,2024-05-18T23:25:01Z,NA,NA,PEBGC,AWPB,NA,NA,2024-05-18T23:25:12Z,2024-05-18T23:25:12Z
